id,fecha,producto,precio,cantidad
11928,2023-03-01,kunaiHierro,277.39,8
11929,2023-07-13,shuriken,1262.83,8
11930,2026-01-21,kunaiHierro,732.14,5
11931,2023-07-10,bokenEntrenamiento,1271.68,10
11932,2023-11-16,kunaiHierro,364.03,9
11933,2023-10-14,tantoMadera,336.04,8
11934,2023-07-04,nodachiElite,910.44,5
11935,2023-12-15,nodachiElite,755.4100000000001,1
11936,2023-04-18,tantoMadera,309.5,7
11937,2023-09-09,tantoMadera,755.4100000000001,4
11938,2026-01-20,kunaiHierro,873.01,9
11939,2026-01-21,nodachiElite,340.62,1
11940,2023-02-12,kunaiHierro,1103.49,3
11941,2026-01-20,shuriken,1003.52,4
11942,2023-10-23,tantoMadera,1250.07,9
11943,2023-10-08,katanaAcero,755.4100000000001,1
11944,2023-11-21,bokenEntrenamiento,1025.79,8
11945,2026-01-20,bokenEntrenamiento,822.83,10
11946,2023-05-30,nodachiElite,69.39,4
11947,2023-01-16,nodachiElite,973.52,6
11948,2023-01-07,katanaAcero,644.46,7
11949,2023-03-11,bokenEntrenamiento,1099.35,2
11950,2026-01-20,tantoMadera,1414.23,1
11951,2023-04-25,bokenEntrenamiento,1389.91,6
11952,2026-01-20,kunaiHierro,1422.66,8
11953,2026-01-21,shuriken,855.66,4
11954,2026-01-21,shuriken,803.69,1
11955,2023-08-10,katanaAcero,414.47,6
11956,2023-05-19,shuriken,1325.22,2
11957,2023-01-24,bokenEntrenamiento,374.0,8
11958,2023-09-10,bokenEntrenamiento,1287.24,9
11959,2023-05-04,katanaAcero,1423.5,10
11960,2026-01-20,nodachiElite,523.05,7
11961,2023-08-28,kunaiHierro,812.0,8
11962,2023-07-07,katanaAcero,483.2,10
11963,2023-02-19,kunaiHierro,488.03,3
11964,2023-03-03,katanaAcero,1035.84,9
11965,2023-04-15,nodachiElite,1031.92,7
11966,2026-01-21,shuriken,410.62,9
11967,2023-07-26,shuriken,952.9,6
11968,2023-07-11,tantoMadera,829.93,7
11969,2026-01-21,shuriken,907.63,10
11970,2023-10-16,tantoMadera,616.03,2
11971,2023-04-03,bokenEntrenamiento,1019.39,3
11972,2023-01-26,nodachiElite,621.67,7
11973,2023-11-10,katanaAcero,760.85,2
11974,2026-01-21,tantoMadera,65.98,4
11975,2026-01-20,tantoMadera,13.94,3
11976,2023-07-14,bokenEntrenamiento,176.95,9
11977,2023-02-27,nodachiElite,324.92,8
11978,2023-07-01,kunaiHierro,253.55,8
11979,2023-02-07,katanaAcero,782.18,6
11980,2023-04-28,kunaiHierro,755.4100000000001,2
11981,2023-03-23,bokenEntrenamiento,1087.31,7
11982,2023-08-03,kunaiHierro,1283.14,9
11983,2026-01-21,katanaAcero,1233.51,7
11984,2026-01-20,tantoMadera,698.91,2
11985,2023-12-09,bokenEntrenamiento,1359.75,6
11986,2023-10-30,kunaiHierro,755.4100000000001,2
11987,2026-01-21,bokenEntrenamiento,328.02,10
11988,2023-04-15,nodachiElite,883.41,9
11989,2023-08-24,kunaiHierro,565.09,10
11990,2026-01-21,bokenEntrenamiento,656.68,10
11991,2023-04-25,tantoMadera,486.88,5
11992,2023-12-04,nodachiElite,452.54,3
11993,2026-01-20,nodachiElite,208.29,3
11994,2023-07-09,nodachiElite,382.73,3
11995,2023-09-22,tantoMadera,1059.52,4
11996,2023-01-09,bokenEntrenamiento,1325.09,5
11997,2023-07-29,bokenEntrenamiento,1341.93,2
11998,2026-01-20,kunaiHierro,656.04,1
11999,2023-08-24,bokenEntrenamiento,617.06,8
12000,2023-05-03,katanaAcero,365.03,2
12001,2023-11-05,tantoMadera,516.37,6
12002,2026-01-20,bokenEntrenamiento,1052.65,9
12003,2023-01-08,bokenEntrenamiento,651.65,4
12004,2023-03-22,bokenEntrenamiento,883.91,2
12005,2026-01-20,bokenEntrenamiento,594.41,10
12006,2023-10-19,bokenEntrenamiento,1416.49,6
12007,2023-06-16,nodachiElite,128.71,1
12008,2023-06-19,shuriken,1277.91,6
12009,2023-09-19,bokenEntrenamiento,895.58,5
12010,2023-08-15,bokenEntrenamiento,306.79,1
12012,2023-02-04,shuriken,779.57,10
12013,2023-02-25,kunaiHierro,558.04,5
12014,2026-01-21,shuriken,998.52,9
12015,2023-08-20,shuriken,461.39,1
12016,2023-09-22,nodachiElite,1223.81,6
12017,2026-01-20,tantoMadera,106.84,8
12018,2023-01-29,tantoMadera,212.49,7
12019,2023-06-14,bokenEntrenamiento,236.23,4
12020,2023-04-18,tantoMadera,1477.28,9
12021,2026-01-20,nodachiElite,755.4100000000001,6
12022,2023-10-24,nodachiElite,755.4100000000001,5
12023,2023-03-23,tantoMadera,700.12,9
12024,2026-01-21,katanaAcero,1490.11,9
12025,2026-01-20,tantoMadera,755.4100000000001,4
12026,2023-09-12,kunaiHierro,1215.14,4
12027,2023-10-09,katanaAcero,88.98,5
12028,2026-01-20,shuriken,468.45,7
12029,2023-05-16,katanaAcero,1206.43,1
12030,2023-11-20,shuriken,422.87,4
12031,2023-11-13,shuriken,1007.14,6
12032,2023-03-08,kunaiHierro,755.4100000000001,10
12033,2023-12-09,shuriken,1032.26,3
12034,2023-12-10,tantoMadera,855.14,5
12035,2026-01-21,bokenEntrenamiento,1372.56,8
12036,2023-05-07,shuriken,810.54,9
12037,2023-12-17,tantoMadera,1300.1,3
12038,2023-04-03,kunaiHierro,1453.77,8
12039,2023-07-07,tantoMadera,67.66,5
12040,2023-03-20,nodachiElite,1403.71,1
12041,2023-01-27,nodachiElite,1150.59,4
12042,2023-11-06,tantoMadera,36.69,10
12043,2023-01-08,tantoMadera,925.6,5
12044,2023-06-11,kunaiHierro,59.67,4
12045,2023-06-14,kunaiHierro,660.15,7
12046,2026-01-21,kunaiHierro,630.48,6
12047,2023-08-31,tantoMadera,622.05,8
12048,2026-01-21,bokenEntrenamiento,992.88,9
12049,2023-07-13,shuriken,1085.42,5
12050,2026-01-20,bokenEntrenamiento,365.98,7
12051,2023-12-21,bokenEntrenamiento,1013.81,4
12052,2023-07-09,tantoMadera,497.71,2
12053,2023-11-21,nodachiElite,610.24,6
12054,2023-11-21,kunaiHierro,1364.84,4
12055,2023-02-04,nodachiElite,1351.06,1
12056,2026-01-20,katanaAcero,787.45,9
12057,2023-06-22,katanaAcero,252.28,2
12058,2023-01-04,tantoMadera,123.71,4
12059,2026-01-20,kunaiHierro,904.93,9
12060,2023-02-09,nodachiElite,755.4100000000001,5
12061,2023-04-15,shuriken,917.19,3
12062,2023-07-18,tantoMadera,274.56,4
12063,2023-12-17,tantoMadera,808.53,10
12064,2023-11-15,nodachiElite,1345.6,4
12065,2023-08-23,tantoMadera,990.66,1
12066,2023-01-27,kunaiHierro,123.99,4
12067,2023-07-07,nodachiElite,129.39,10
12068,2023-02-01,tantoMadera,755.4100000000001,5
12069,2023-11-19,kunaiHierro,1035.17,8
12070,2023-04-20,kunaiHierro,785.75,4
12071,2026-01-20,nodachiElite,727.23,4
12072,2026-01-21,tantoMadera,759.4,4
12073,2023-08-23,tantoMadera,1095.51,2
12074,2023-04-22,nodachiElite,171.59,4
12075,2023-10-09,shuriken,429.8,4
12076,2023-01-10,bokenEntrenamiento,925.19,3
12077,2026-01-21,nodachiElite,1272.97,10
12079,2023-09-24,katanaAcero,231.03,10
12080,2023-12-20,nodachiElite,829.87,6
12081,2023-02-20,kunaiHierro,1107.55,8
12082,2026-01-21,katanaAcero,977.19,10
12083,2023-10-04,katanaAcero,755.4100000000001,7
12084,2023-12-07,katanaAcero,1360.03,9
12085,2026-01-20,shuriken,897.79,3
12086,2026-01-21,bokenEntrenamiento,755.4100000000001,1
12087,2023-11-05,tantoMadera,1229.62,1
12088,2026-01-21,tantoMadera,1096.2,10
12089,2023-06-07,kunaiHierro,969.89,9
12090,2026-01-20,shuriken,1003.9,1
12091,2023-04-22,nodachiElite,753.21,8
12092,2023-11-04,katanaAcero,165.16,4
12093,2023-12-18,shuriken,282.14,8
12094,2023-07-19,katanaAcero,755.4100000000001,5
12095,2023-10-05,bokenEntrenamiento,755.4100000000001,5
12096,2023-06-27,nodachiElite,832.06,2
12097,2023-06-27,katanaAcero,1236.47,4
12098,2023-05-04,nodachiElite,912.6,1
12099,2026-01-20,tantoMadera,951.0,10
12100,2023-11-26,katanaAcero,1103.36,4
12101,2023-04-18,bokenEntrenamiento,755.4100000000001,8
12102,2023-09-04,kunaiHierro,431.9,2
12103,2026-01-20,nodachiElite,268.31,8
12104,2023-07-25,bokenEntrenamiento,1453.6,4
12105,2023-10-15,tantoMadera,981.74,3
12106,2023-02-12,shuriken,666.49,10
12107,2023-06-11,shuriken,1130.14,3
12108,2023-08-24,shuriken,1189.51,2
12109,2023-02-05,tantoMadera,779.86,10
12110,2023-04-23,bokenEntrenamiento,695.84,4
12111,2023-02-09,shuriken,109.62,10
12112,2023-05-29,tantoMadera,1004.0,8
12113,2026-01-21,bokenEntrenamiento,755.4100000000001,7
12114,2023-01-27,shuriken,755.4100000000001,9
12115,2023-01-01,bokenEntrenamiento,476.42,10
12116,2023-08-14,nodachiElite,996.22,9
12117,2023-08-29,kunaiHierro,462.51,10
12118,2023-12-03,katanaAcero,755.4100000000001,7
12119,2023-12-29,nodachiElite,1033.39,7
12120,2023-12-04,katanaAcero,658.75,1
12121,2023-03-20,kunaiHierro,768.69,5
12122,2026-01-21,shuriken,216.12,10
12123,2026-01-20,shuriken,89.38,10
12124,2023-06-18,tantoMadera,1109.14,10
12125,2023-08-07,tantoMadera,538.77,3
12126,2023-08-08,shuriken,1245.0,2
12127,2023-08-07,tantoMadera,1111.05,4
12128,2023-09-21,nodachiElite,889.24,7
12129,2023-08-22,kunaiHierro,444.69,2
12130,2023-05-15,katanaAcero,649.56,10
12131,2023-09-02,kunaiHierro,148.86,6
12132,2023-06-18,tantoMadera,168.66,2
12133,2023-07-12,bokenEntrenamiento,198.56,1
12134,2023-08-01,bokenEntrenamiento,760.68,7
12135,2023-05-01,katanaAcero,899.51,7
12136,2023-03-19,tantoMadera,452.1,9
12137,2023-04-19,shuriken,546.9,10
12138,2026-01-20,shuriken,31.18,7
12139,2026-01-21,kunaiHierro,683.12,1
12140,2023-04-02,katanaAcero,19.16,1
12142,2026-01-21,bokenEntrenamiento,1137.72,4
12143,2023-09-30,bokenEntrenamiento,755.4100000000001,7
12144,2026-01-20,katanaAcero,54.86,8
12145,2026-01-20,tantoMadera,755.4100000000001,9
12146,2023-05-20,bokenEntrenamiento,1033.26,4
12147,2023-06-30,shuriken,440.57,5
12148,2023-05-31,nodachiElite,755.4100000000001,7
12149,2026-01-20,nodachiElite,233.88,5
12150,2023-09-08,kunaiHierro,688.8,10
12151,2026-01-21,kunaiHierro,633.66,4
12152,2023-07-16,shuriken,877.59,4
12153,2023-05-25,bokenEntrenamiento,505.27,5
12154,2023-06-30,nodachiElite,979.5,7
12155,2023-07-07,katanaAcero,332.45,8
12156,2023-04-28,kunaiHierro,870.66,1
12157,2023-07-21,kunaiHierro,983.75,9
12158,2024-01-01,bokenEntrenamiento,677.81,2
12159,2023-10-27,katanaAcero,54.95,9
12160,2026-01-21,katanaAcero,102.69,10
12161,2026-01-21,shuriken,427.57,5
12162,2023-01-28,shuriken,650.25,7
12163,2026-01-21,bokenEntrenamiento,621.02,3
12164,2023-04-15,katanaAcero,361.62,3
12165,2023-01-31,nodachiElite,851.59,2
12166,2026-01-21,tantoMadera,312.98,6
12167,2023-03-28,tantoMadera,713.11,6
12168,2026-01-21,bokenEntrenamiento,446.68,4
12169,2026-01-20,tantoMadera,1203.37,5
12170,2026-01-21,bokenEntrenamiento,609.66,2
12171,2023-11-27,bokenEntrenamiento,860.43,9
12172,2023-04-18,shuriken,727.78,2
12173,2023-12-17,shuriken,1078.3,7
12174,2026-01-20,bokenEntrenamiento,938.15,9
12175,2023-04-17,kunaiHierro,146.52,2
12176,2023-01-04,nodachiElite,532.28,3
12177,2023-12-20,tantoMadera,85.58,4
12178,2026-01-21,nodachiElite,240.44,3
12179,2023-05-17,kunaiHierro,1142.85,10
12180,2023-09-24,kunaiHierro,249.08,1
12181,2026-01-20,tantoMadera,331.33,10
12182,2023-07-31,shuriken,1450.49,7
12183,2026-01-21,bokenEntrenamiento,1151.44,8
12184,2023-12-23,tantoMadera,1148.68,5
12185,2023-08-31,tantoMadera,412.54,7
12186,2026-01-21,nodachiElite,806.75,8
12187,2026-01-21,kunaiHierro,1092.77,6
12188,2023-05-18,kunaiHierro,744.29,4
12189,2023-08-26,tantoMadera,633.14,9
12190,2023-01-20,bokenEntrenamiento,225.13,10
12191,2023-11-16,shuriken,287.13,1
12192,2023-12-01,tantoMadera,223.47,8
12193,2023-03-30,bokenEntrenamiento,1327.79,8
12194,2023-10-06,nodachiElite,987.7,5
12195,2023-09-29,nodachiElite,362.23,3
12196,2023-07-20,shuriken,103.29,6
12197,2026-01-21,bokenEntrenamiento,508.55,7
12198,2023-08-18,kunaiHierro,1468.94,6
12199,2023-10-06,nodachiElite,1425.43,5
12200,2026-01-21,kunaiHierro,840.03,8
12201,2026-01-20,shuriken,944.46,2
12202,2023-10-14,bokenEntrenamiento,1431.98,1
12203,2026-01-20,nodachiElite,604.38,2
12204,2026-01-20,shuriken,560.86,3
12205,2023-07-13,shuriken,522.58,1
12206,2026-01-20,shuriken,195.69,8
12207,2023-07-25,nodachiElite,715.76,5
12208,2023-04-03,bokenEntrenamiento,1055.5,1
12209,2023-08-23,shuriken,499.54,2
12210,2023-02-02,kunaiHierro,56.1,7
12211,2023-12-29,bokenEntrenamiento,303.52,5
12212,2026-01-21,tantoMadera,1466.21,7
12213,2023-04-20,bokenEntrenamiento,289.23,4
12214,2023-02-18,nodachiElite,296.57,2
12215,2023-07-28,tantoMadera,192.84,6
12216,2023-05-01,katanaAcero,1226.4,8
12217,2026-01-20,shuriken,944.87,7
12218,2026-01-20,nodachiElite,755.4100000000001,1
12219,2026-01-21,katanaAcero,755.4100000000001,8
12220,2023-01-14,tantoMadera,1265.68,8
12221,2026-01-20,nodachiElite,670.88,8
12222,2023-06-30,bokenEntrenamiento,368.52,5
12223,2023-08-05,bokenEntrenamiento,755.4100000000001,3
12224,2023-05-29,nodachiElite,370.29,6
12225,2023-08-04,tantoMadera,998.66,3
12226,2023-03-08,tantoMadera,755.4100000000001,7
12228,2023-10-18,katanaAcero,351.93,6
12229,2023-07-13,kunaiHierro,1290.29,1
12230,2023-10-20,katanaAcero,563.29,5
12231,2023-05-25,katanaAcero,1300.46,2
12232,2026-01-20,nodachiElite,1016.77,7
12233,2023-04-02,kunaiHierro,1286.59,2
12234,2023-03-22,katanaAcero,174.03,9
12235,2026-01-21,tantoMadera,1383.71,7
12236,2026-01-21,nodachiElite,755.4100000000001,3
12237,2023-06-04,katanaAcero,129.18,1
12238,2023-04-20,kunaiHierro,1019.02,4
12240,2023-02-08,shuriken,993.56,1
12241,2023-03-12,tantoMadera,1230.28,9
12242,2026-01-21,shuriken,1383.83,4
12243,2026-01-21,katanaAcero,301.0,8
12244,2023-03-11,kunaiHierro,1376.68,6
12245,2026-01-20,katanaAcero,211.71,1
12246,2023-10-19,shuriken,1081.26,6
12247,2023-05-04,katanaAcero,751.92,1
12248,2023-08-11,nodachiElite,1404.21,1
12249,2023-05-22,shuriken,1300.97,3
12250,2026-01-20,nodachiElite,644.95,1
12251,2023-12-16,shuriken,1147.99,6
12252,2023-07-08,bokenEntrenamiento,1276.62,3
12253,2026-01-20,tantoMadera,119.39,4
12254,2023-06-18,kunaiHierro,451.74,7
12255,2026-01-20,bokenEntrenamiento,906.2,10
12256,2023-12-17,shuriken,790.7,1
12257,2026-01-20,kunaiHierro,1400.97,6
12258,2023-05-07,katanaAcero,300.83,5
12259,2023-06-27,kunaiHierro,487.19,2
12260,2023-05-29,kunaiHierro,1476.28,2
12261,2026-01-21,tantoMadera,84.76,3
12262,2023-04-15,nodachiElite,755.4100000000001,2
12263,2023-06-02,kunaiHierro,583.09,9
12264,2023-08-22,shuriken,427.55,9
12265,2026-01-21,nodachiElite,545.97,7
12266,2026-01-20,tantoMadera,832.17,4
12267,2023-04-04,katanaAcero,328.6,1
12268,2026-01-20,nodachiElite,105.2,6
12269,2023-12-20,bokenEntrenamiento,927.92,10
12270,2026-01-21,shuriken,925.22,8
12271,2023-06-17,bokenEntrenamiento,892.22,3
12272,2023-01-12,nodachiElite,99.27,6
12273,2023-02-20,katanaAcero,755.4100000000001,8
12274,2023-05-01,shuriken,948.63,7
12275,2023-03-31,tantoMadera,488.34,2
12276,2023-02-18,shuriken,837.71,6
12277,2023-03-01,katanaAcero,755.4100000000001,4
12278,2023-06-27,kunaiHierro,233.64,5
12279,2023-04-30,kunaiHierro,144.54,1
12280,2023-01-18,shuriken,755.4100000000001,10
12281,2023-09-25,bokenEntrenamiento,711.99,3
12282,2023-01-17,katanaAcero,969.9,3
12283,2023-11-25,katanaAcero,1462.73,4
12284,2023-03-14,kunaiHierro,715.87,6
12285,2026-01-21,nodachiElite,378.12,3
12286,2023-12-24,shuriken,111.53,1
12287,2026-01-20,tantoMadera,953.82,10
12288,2023-02-02,nodachiElite,395.99,9
12289,2026-01-21,shuriken,746.57,8
12290,2023-01-14,tantoMadera,1232.56,8
12291,2023-09-28,shuriken,951.87,2
12292,2023-04-27,bokenEntrenamiento,1009.13,1
12293,2023-12-10,shuriken,37.97,8
12294,2026-01-20,shuriken,437.84,9
12295,2026-01-20,bokenEntrenamiento,1038.2,7
12296,2023-05-05,tantoMadera,1257.58,6
12297,2026-01-21,nodachiElite,755.4100000000001,6
12299,2023-08-21,nodachiElite,78.45,2
12300,2023-03-13,tantoMadera,844.97,9
12301,2023-08-01,shuriken,257.37,9
12302,2023-12-17,kunaiHierro,1086.95,2
12303,2023-03-14,shuriken,232.78,3
12304,2023-02-19,tantoMadera,1423.53,2
12305,2023-11-18,tantoMadera,63.67,10
12306,2023-03-02,nodachiElite,515.72,2
12307,2023-01-23,shuriken,996.63,5
12308,2023-11-04,kunaiHierro,1141.25,3
12309,2023-04-10,shuriken,1448.85,6
12310,2026-01-20,nodachiElite,728.46,8
12311,2026-01-20,shuriken,383.07,6
12312,2023-04-11,nodachiElite,1160.86,7
12313,2026-01-20,tantoMadera,1329.59,7
12314,2026-01-20,bokenEntrenamiento,538.31,5
12316,2023-07-22,bokenEntrenamiento,1007.78,8
12317,2026-01-20,katanaAcero,752.36,5
12318,2023-10-26,katanaAcero,755.4100000000001,8
12319,2026-01-20,kunaiHierro,153.38,8
12320,2023-04-25,katanaAcero,1319.56,4
12321,2023-01-26,nodachiElite,755.4100000000001,1
12322,2026-01-20,katanaAcero,1196.38,8
12323,2023-11-25,bokenEntrenamiento,798.13,3
12324,2023-03-21,nodachiElite,457.09,4
12325,2023-07-15,katanaAcero,755.4100000000001,2
12326,2023-09-03,tantoMadera,904.72,2
12327,2023-12-25,nodachiElite,1163.17,2
12328,2023-10-13,bokenEntrenamiento,201.36,9
12329,2026-01-20,kunaiHierro,1331.42,8
12330,2023-01-09,kunaiHierro,437.19,2
12331,2023-11-12,bokenEntrenamiento,347.25,1
12332,2023-04-30,bokenEntrenamiento,1166.06,10
12333,2026-01-21,kunaiHierro,1148.03,1
12334,2023-04-14,bokenEntrenamiento,616.66,6
12335,2026-01-21,shuriken,1054.91,7
12336,2023-07-09,kunaiHierro,584.42,8
12337,2026-01-20,shuriken,1103.92,7
12339,2023-06-04,tantoMadera,617.87,10
12340,2026-01-20,katanaAcero,1174.8,5
12341,2023-06-25,nodachiElite,1429.16,1
12342,2023-03-19,nodachiElite,201.61,3
12343,2023-08-30,kunaiHierro,494.19,1
12344,2023-06-10,shuriken,768.68,6
12345,2023-02-05,kunaiHierro,847.54,9
12346,2023-12-09,tantoMadera,1085.38,7
12347,2023-01-07,katanaAcero,1267.81,9
12349,2023-12-06,shuriken,755.4100000000001,4
12350,2023-12-10,shuriken,1489.71,2
12351,2023-08-01,shuriken,257.15,5
12352,2023-05-05,bokenEntrenamiento,755.4100000000001,1
12353,2023-01-21,kunaiHierro,127.14,1
12354,2023-03-27,kunaiHierro,1358.21,7
12355,2023-09-20,bokenEntrenamiento,25.46,3
12356,2023-01-26,bokenEntrenamiento,581.83,1
12357,2023-11-02,katanaAcero,191.38,2
12358,2023-02-27,katanaAcero,297.16,9
12359,2023-01-11,bokenEntrenamiento,755.4100000000001,1
12360,2023-04-15,tantoMadera,1307.6,9
12361,2023-06-15,nodachiElite,1482.34,5
12362,2023-10-31,bokenEntrenamiento,755.4100000000001,1
12363,2026-01-21,katanaAcero,755.4100000000001,8
12364,2023-09-21,tantoMadera,245.92,1
12365,2023-11-20,nodachiElite,755.4100000000001,1
12366,2023-10-14,bokenEntrenamiento,1268.55,9
12367,2023-03-01,kunaiHierro,755.4100000000001,4
12368,2023-12-21,shuriken,1241.75,10
12369,2026-01-21,bokenEntrenamiento,1312.18,7
12370,2023-10-15,nodachiElite,755.4100000000001,6
12371,2023-07-25,kunaiHierro,1492.63,3
12372,2023-09-08,katanaAcero,619.6,5
12373,2023-06-21,tantoMadera,1368.72,1
12374,2026-01-20,katanaAcero,74.43,1
12375,2023-11-02,katanaAcero,1456.82,6
12376,2023-10-02,bokenEntrenamiento,1075.38,6
12377,2023-09-07,shuriken,1470.59,10
12378,2023-05-29,katanaAcero,755.4100000000001,7
12379,2023-10-09,bokenEntrenamiento,755.4100000000001,8
12380,2026-01-20,tantoMadera,474.56,6
12381,2023-01-11,kunaiHierro,754.15,7
12382,2023-07-03,shuriken,952.86,4
12383,2023-09-08,kunaiHierro,755.4100000000001,4
12384,2023-10-11,shuriken,412.86,7
12385,2026-01-20,bokenEntrenamiento,755.4100000000001,7
12386,2023-06-22,nodachiElite,91.13,1
12387,2023-01-16,tantoMadera,663.83,8
12388,2026-01-20,bokenEntrenamiento,101.93,9
12389,2023-07-03,tantoMadera,949.48,6
12390,2026-01-20,katanaAcero,933.72,8
12391,2023-02-21,tantoMadera,528.52,7
12392,2023-07-07,kunaiHierro,685.22,3
12393,2023-07-29,kunaiHierro,27.79,6
12394,2023-04-17,nodachiElite,1208.32,1
12395,2026-01-20,bokenEntrenamiento,1250.33,1
12396,2026-01-21,nodachiElite,836.1,1
12397,2023-10-31,nodachiElite,368.47,5
12398,2023-05-06,kunaiHierro,1450.53,2
12399,2023-12-06,shuriken,1214.71,9
12400,2023-03-18,katanaAcero,958.69,5
12401,2023-01-27,kunaiHierro,844.02,1
12402,2023-04-07,bokenEntrenamiento,755.4100000000001,9
12403,2026-01-21,tantoMadera,267.36,5
12404,2023-03-28,shuriken,683.13,8
12405,2023-09-07,nodachiElite,725.42,10
12406,2023-02-15,kunaiHierro,1225.67,10
12407,2026-01-21,shuriken,613.94,1
12408,2023-07-14,shuriken,611.61,10
12409,2023-06-21,bokenEntrenamiento,1385.7,2
12410,2023-11-13,katanaAcero,74.71,3
12411,2023-07-17,nodachiElite,736.4,2
12412,2026-01-21,tantoMadera,1450.85,8
12413,2023-02-18,tantoMadera,755.4100000000001,7
12414,2023-06-16,katanaAcero,340.63,7
12415,2023-06-12,bokenEntrenamiento,36.25,6
12417,2023-07-25,bokenEntrenamiento,645.46,5
12418,2023-02-21,nodachiElite,85.14,10
12419,2023-07-06,kunaiHierro,755.4100000000001,2
12420,2023-01-15,shuriken,400.7,2
12421,2026-01-21,nodachiElite,599.38,5
12422,2023-05-25,bokenEntrenamiento,901.5,8
12423,2023-12-11,katanaAcero,570.67,3
12424,2026-01-20,katanaAcero,824.64,3
12425,2023-07-17,tantoMadera,601.31,8
12426,2023-10-16,shuriken,1302.83,1
12427,2026-01-20,shuriken,88.29,3
12428,2023-10-04,katanaAcero,1124.39,6
12429,2023-08-07,kunaiHierro,260.19,7
12430,2026-01-20,bokenEntrenamiento,347.97,5
12431,2026-01-21,kunaiHierro,1417.97,4
12432,2023-08-05,shuriken,759.02,8
12433,2023-05-01,shuriken,1356.55,5
12434,2023-10-26,bokenEntrenamiento,880.79,10
12435,2026-01-21,shuriken,269.06,10
12436,2023-11-03,katanaAcero,1034.32,9
12437,2023-07-09,katanaAcero,1162.23,7
12438,2026-01-20,kunaiHierro,1235.2,9
12439,2026-01-20,bokenEntrenamiento,99.53,7
12440,2023-08-25,shuriken,1265.9,10
12441,2023-05-13,bokenEntrenamiento,827.34,2
12442,2026-01-20,tantoMadera,311.02,8
12443,2023-08-11,kunaiHierro,595.75,10
12444,2023-03-22,katanaAcero,644.88,9
12445,2023-06-16,shuriken,1026.72,10
12446,2026-01-20,tantoMadera,1112.02,2
12447,2023-07-15,katanaAcero,1177.84,2
12448,2023-03-18,bokenEntrenamiento,1244.07,4
12449,2026-01-20,nodachiElite,233.6,6
12450,2023-08-07,shuriken,25.44,3
12451,2023-09-06,katanaAcero,765.44,6
12452,2026-01-21,tantoMadera,1063.83,7
12453,2023-11-22,kunaiHierro,617.27,3
12454,2026-01-21,kunaiHierro,39.35,4
12455,2026-01-21,nodachiElite,642.52,6
12456,2026-01-21,katanaAcero,1101.8,2
12457,2023-12-29,shuriken,1221.71,6
12458,2023-02-15,nodachiElite,1036.42,3
12459,2026-01-21,shuriken,678.9,1
12460,2023-02-08,shuriken,716.01,4
12461,2023-09-27,tantoMadera,11.9,1
12462,2023-10-30,tantoMadera,956.99,1
12463,2026-01-20,nodachiElite,1226.95,1
12464,2023-08-10,shuriken,244.68,7
12465,2023-01-26,katanaAcero,796.49,5
12466,2023-01-04,shuriken,711.99,5
12467,2023-11-13,bokenEntrenamiento,755.4100000000001,6
12468,2023-04-16,shuriken,192.01,8
12470,2023-06-01,bokenEntrenamiento,755.4100000000001,6
12471,2026-01-21,katanaAcero,1303.86,5
12472,2023-04-12,nodachiElite,1208.36,1
12473,2026-01-21,shuriken,545.27,2
12474,2023-08-29,tantoMadera,1152.46,1
12475,2023-05-03,kunaiHierro,182.81,3
12476,2023-11-10,katanaAcero,686.21,2
12477,2023-02-28,kunaiHierro,995.34,7
12478,2023-11-07,shuriken,1386.19,9
12479,2023-10-07,nodachiElite,170.77,6
12480,2023-10-31,nodachiElite,1189.89,9
12481,2023-03-28,nodachiElite,598.12,2
12482,2026-01-20,nodachiElite,759.62,4
12483,2023-07-07,kunaiHierro,228.29,3
12484,2023-06-01,nodachiElite,755.4100000000001,5
12486,2023-05-13,tantoMadera,793.16,7
12487,2023-01-06,bokenEntrenamiento,916.95,3
12488,2023-03-14,katanaAcero,36.21,8
12489,2026-01-20,kunaiHierro,22.12,3
12490,2023-04-13,bokenEntrenamiento,289.77,2
12491,2023-05-06,kunaiHierro,234.6,1
12492,2023-03-31,katanaAcero,523.45,4
12493,2023-02-19,nodachiElite,1360.97,3
12494,2026-01-21,shuriken,771.26,9
12495,2023-11-26,kunaiHierro,70.56,3
12496,2023-07-26,katanaAcero,1470.9,4
12497,2023-06-23,tantoMadera,217.24,2
12498,2023-09-20,tantoMadera,53.29,1
12499,2023-09-14,nodachiElite,668.38,4
12500,2023-08-13,shuriken,715.92,5
12501,2023-06-25,nodachiElite,426.76,7
12502,2023-03-24,shuriken,209.53,8
12503,2024-01-01,shuriken,635.6,3
12504,2023-12-22,bokenEntrenamiento,269.42,10
12505,2023-04-03,nodachiElite,1342.9,5
12506,2023-09-25,nodachiElite,1240.92,2
12507,2023-09-12,katanaAcero,647.45,4
12508,2023-07-18,tantoMadera,755.4100000000001,8
12509,2023-04-19,tantoMadera,196.62,6
12510,2023-05-24,kunaiHierro,723.81,5
12511,2023-06-27,shuriken,12.55,6
12512,2023-11-10,shuriken,1048.07,8
12513,2026-01-21,tantoMadera,1095.31,7
12514,2026-01-21,bokenEntrenamiento,293.74,8
12515,2023-01-29,shuriken,1298.34,7
12516,2023-01-28,bokenEntrenamiento,1316.47,4
12517,2023-06-19,bokenEntrenamiento,907.07,8
